wweaicatnumfood,wweaicatdescfood,parentfoodcode,parentfooddesc,ffbin1,ffcont1,ffcont1fdd,ffbin9,ffcont9,ffcont9fdd,ingseq,ingcode,ingdesc,ingretcode,ingfoodprop,ingfermscore,fibin1,fibin9,fddfermweight,foodcodesource,fooddescsource,manualmatch,fddfermweight_avg,_merge,fermpropfddweight,lmcat
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100100,"Baby Toddler multiple fruit, Stage 2",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,1,0,0,0,0,,,,,Master only (1),1,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,2,3116,"Babyfood, fruit, applesauce, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9004,Baby food: fruit,67100105,"Baby Toddler multiple fruit, Stage 3",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,5,3996,"Babyfood, Multigrain whole grain cereal, dry fortified",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,5,3996,"Babyfood, Multigrain whole grain cereal, dry fortified",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,7,20061,"Flour, rice, white, unenriched",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,7,20061,"Flour, rice, white, unenriched",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,9,8120,"Cereals, oats, regular and quick, not fortified, dry",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,9,8120,"Cereals, oats, regular and quick, not fortified, dry",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,1,43546,"Babyfood, banana no tapioca, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,4,3130,"Babyfood, fruit, peaches, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,3,3132,"Babyfood, fruit, pears, strained",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,8,3024,"Babyfood, water, bottled, GERBER, without added fluoride",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,8,3024,"Babyfood, water, bottled, GERBER, without added fluoride",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,6,8120,"Cereals, oats, regular and quick, not fortified, dry",0,0,0,0,0,0,,,,,Master only (1),0,1
9007,Baby food: mixtures,67100250,"Baby Toddler fruit, with grain",0,0,0,0,0,0,6,8120,"Cereals, oats, regular and quick, not fortified, dry",0,0,0,0,0,0,,,,,Master only (1),0,1
